,0
04552-020,-46.6839
01311-300,-46.65237
83203-450,-48.50368
30160-000,-43.93513
96835-666,-52.4269
90010-904,-51.22973
05319-000,-46.72997
20040-020,-43.17792
29300-100,-41.11017
29700-010,-40.62865
29122-041,-40.30785
29140-190,-40.36617
29900-020,-40.0674
29930-015,-39.85589
29164-001,-40.24834
29041-230,-40.31565
29450-970,-40.83504
29175-585,-40.18292
29176-080,-40.30797
29060-140,-40.29517
29090-370,-40.26583
29052-290,-40.30115
29102-040,-40.30412
01307-002,-46.65167
29043-213,-40.32022
29050-275,-40.29279
29050-720,-40.3097
29031-800,-40.33279
29010-600,-40.33746
29146-341,-40.38689
29010-906,-40.33413
13091-611,-47.02538
22440-033,-43.22637
30112-000,-43.93913
81200-526,-49.33574
14027-250,-47.8349
89010-205,-49.06932
78048-340,-56.07688
07110-090,-46.52587
84072-190,-50.17701
05401-400,-46.69583
60165-065,-38.50818
04534-011,-46.67209
30112-021,-43.9338
22250-911,-43.18122
13092-106,-47.04627
70070-120,-47.88265
95020-190,-51.18023
40080-002,-38.53289
77015-200,-48.33268
30130-009,-43.92309
80030-060,-49.26755
01425-010,-46.65949
79003-040,-54.598
60170-002,-38.4994
41820-022,-38.45501
88301-030,-48.65746
70308-200,-47.89043
05409-000,-46.67989
70070-100,-47.88247
01406-000,-46.65921
21030-000,-43.24746
60415-390,-38.52382
04543-901,-46.68553
13091-904,-47.02474
80420-908,-49.28036
68901-016,-51.0571
74120-110,-49.26827
69050-001,-60.0278
20091-005,-43.17824
01418-102,-46.661
04570-030,-46.68768
01311-920,-46.653
20050-030,-43.17894
04543-900,-46.68667
14021-630,-47.80107
80250-104,-49.2788
12030-000,-45.56919
30170-050,-43.95311
50030-901,-34.87262
04029-200,-46.66637
51020-020,-34.89971
40360-000,-38.4794
04578-903,-46.69657
04719-002,-46.70983
02022-020,-46.63698
20040-917,-43.1751
09541-450,-46.56428
04707-910,-46.69676
30180-111,-43.94784
06090-010,-46.78712
01310-200,-46.65237
02464-100,-46.65316
11060-003,-46.33243
60135-270,-38.49785
04022-002,-46.64828
20031-917,-43.17987
04543-906,-46.67519
01451-011,-46.68227
20011-000,-43.17652
20031-000,-43.177
04552-080,-46.68541
04547-130,-46.68676
22261-005,-43.19928
01452-001,-46.68961
30160-911,-43.93897
05422-030,-46.69339
04007-900,-46.64996
50010-921,-34.87844
04547-006,-46.68944
16400-101,-49.75889
90230-011,-51.2143
19010-080,-51.38883
95611-018,-50.7796
04578-910,-46.69767
29010-080,-40.33569
35010-040,-41.95247
85810-090,-53.46049
37556-830,-45.87785
05410-002,-46.68123
88117-400,-48.61388
30710-360,-43.96103
22270-060,-43.1883
05418-000,-46.69021
05408-003,-46.68707
06233-903,-46.69284
01014-911,-46.41378
05432-011,-46.68853
05004-000,-46.66542
49010-910,-37.04821
13916-070,-47.0092
30160-907,-43.93871
04506-000,-46.67179
75680-001,-48.62594
91330-000,-51.17523
41820-790,-38.45453
99700-424,-52.27102
01420-020,-46.65446
03410-000,-46.54949
85900-130,-53.74121
01217-011,-46.64876
13208-056,-46.89076
20091-020,-43.17769
01405-002,-46.65592
04730-903,-46.72155
86050-460,-51.17751
70830-010,-47.86981
04563-060,-46.69327
90420-150,-51.20655
80020-000,-49.27486
04548-004,-46.68975
87013-933,-51.94305
20040-030,-43.17648
80035-010,-49.25298
01410-001,-46.65982
90540-010,-51.19241
31710-400,-43.95957
88020-302,-48.54408
01014-001,-46.63356
05402-918,-46.69518
01452-904,-46.6863
20091-902,-43.17711
89700-095,-52.02944
04013-000,-46.64392
04578-908,-46.69581
70760-536,-47.89651
14800-360,-48.17432
66093-031,-48.46472
09520-070,-46.56948
60192-200,-38.489
30190-094,-43.95084
88015-190,-48.5557
01311-915,-46.65021
30220-140,-43.92379
04536-010,-46.68228
74083-060,-49.25193
97015-040,-53.81171
90470-130,-51.18359
01452-922,-46.68666
05425-902,-46.70302
90480-003,-51.18393
20040-040,-43.17736
20071-000,-43.18436
04308-000,-46.63459
01310-919,-46.65717
04752-901,-46.71439
01454-901,-46.6841
50100-200,-34.88207
09895-400,-46.56851
89251-701,-49.08279
32240-090,-44.02791
41500-300,-38.43461
30150-902,-43.92955
88330-610,-48.63658
06543-325,-46.82729
38411-159,-48.2803
05420-020,-46.69902
89223-005,-48.85202
05106-000,-46.73163
05407-003,-46.68707
92420-360,-51.1424
38411-848,-48.27003
03317-000,-46.55934
89204-041,-48.85395
72927-839,-48.25242
04512-001,-46.66564
88085-155,-48.59056
20040-000,-43.17665
01539-020,-46.62173
88103-235,-48.62641
04001-902,-46.65638
06020-902,-46.78923
18110-650,-47.46707
87200-316,-52.60934
06404-250,-46.86731
60811-341,-38.48191
11013-000,-46.32786
04552-000,-46.68598
04547-901,-46.6897
22450-220,-43.23878
64001-540,-42.79841
81260-900,-49.36222
11013-201,-46.32897
01013-000,-46.63417
90430-180,-51.20403
13024-110,-47.05659
09510-101,-46.57247
05050-090,-46.70232
03114-000,-46.59816
09710-000,-46.55153
04004-070,-46.64439
50070-255,-34.89773
86020-040,-51.16794
18010-030,-47.45789
13400-240,-47.64866
79002-200,-54.61629
69005-130,-60.0197
66035-170,-48.48358
88010-530,-48.54998
89010-201,-49.06945
88802-470,-49.06715
89802-002,-52.61632
05652-000,-46.71578
01240-001,-46.65766
12243-000,-45.89601
24230-050,-43.11074
59020-510,-35.20309
30130-183,-43.93708
22021-001,-43.18066
01308-000,-46.65291
01013-915,-46.63414
21941-900,-43.24521
75113-020,-48.96266
16010-220,-50.43699
83005-420,-49.19643
13478-540,-47.31723
78555-326,-55.50471
04581-060,-46.63682
04062-003,-46.65684
01310-925,-46.65378
02127-001,-46.58822
01228-100,-46.66061
14801-300,-48.17702
12940-810,-46.5563
17010-021,-49.07252
01125-000,-46.63996
12900-005,-46.53987
02514-000,-46.65655
79300-030,-57.65251
07860-140,-46.72092
11410-001,-46.25846
04514-041,-46.67051
37955-000,-46.98581
13970-005,-46.38957
13201-010,-46.88266
13840-029,-46.94256
13800-140,-46.95537
03121-030,-46.59787
41720-070,-38.43515
06715-125,-46.86438
01207-010,-46.63898
09710-201,-46.55153
09510-100,-46.57247
13560-011,-47.83884
13870-009,-46.7987
18010-082,-47.45332
13171-505,-47.26697
13270-020,-46.99588
02071-012,-46.60277
02113-015,-46.58965
02219-000,-46.58162
21210-002,-43.31486
03057-070,-46.59314
12701-020,-44.96015
06657-000,-46.92896
12315-310,-45.92292
01401-001,-46.65111
85806-000,-53.50416
12600-040,-45.12355
04246-001,-46.60135
83203-550,-48.51059
82310-000,-49.3585
82020-000,-49.31746
01045-000,-46.64265
83301-540,-49.06256
20090-000,-43.1751
11010-123,-46.32741
12210-070,-45.78574
18270-290,-47.8491
87050-020,-51.9306
03114-001,-46.59816
85906-070,-53.72038
74280-010,-49.27433
03309-000,-46.56886
07011-010,-46.53109
84010-050,-50.16325
03979-030,-46.51815
11440-001,-46.245
86010-370,-51.15955
16010-320,-50.43854
19010-000,-51.39187
38400-088,-48.27496
04733-000,-46.69588
19904-565,-49.8583
70670-100,-47.92088
18700-210,-48.92152
01538-001,-46.62195
12500-030,-45.194
14409-180,-47.39481
13324-195,-47.29569
04709-000,-46.69499
01042-001,-46.64065
05042-000,-46.6914
01238-000,-46.6571
03165-001,-46.62035
01503-000,-46.63766
13480-048,-47.39332
82530-230,-49.23479
01406-200,-46.65921
03011-001,-46.61614
80610-270,-49.2945
90030-010,-51.22137
05422-010,-46.68595
01302-000,-46.65783
01033-000,-46.63602
23052-090,-43.55441
20021-010,-43.16472
04077-020,-46.65939
14875-455,-48.3436
16901-010,-51.37967
69010-000,-60.02413
66013-060,-48.50218
65051-630,-44.29047
09772-040,-46.5311
84010-010,-50.16041
50020-060,-34.88429
29010-330,-40.33265
17201-440,-48.55658
20720-010,-43.28524
58100-030,-34.93009
58010-821,-34.88416
59025-001,-35.20609
04133-000,-46.61686
50010-070,-34.87749
20755-170,-43.29646
22031-000,-43.17928
20530-000,-43.2403
20950-090,-43.25542
20021-040,-43.17646
05461-010,-46.71614
01301-100,-46.65783
14700-010,-48.47862
95010-003,-51.17939
03533-001,-46.51134
18206-420,-48.06144
25802-200,-43.20581
04686-002,-46.68558
92010-260,-51.17912
88301-210,-48.65932
89201-050,-48.84377
45652-510,-38.963
22261-000,-43.19928
22730-001,-43.36883
03356-001,-46.5492
93310-002,-51.12465
18600-050,-48.44066
16400-033,-46.79874
11030-400,-46.2952
74503-101,-49.27929
96015-010,-52.34106
88010-301,-48.5544
01232-000,-46.65265
03402-000,-46.55326
11701-901,-46.41359
09015-010,-46.52848
11025-003,-46.30487
04043-100,-46.6423
86800-005,-51.457
05013-001,-46.66662
05406-150,-46.67907
79601-002,-51.68001
15505-208,-49.97503
42800-190,-38.32978
54515-070,-35.04871
55002-505,-35.99351
20561-130,-43.26453
22020-010,-43.17626
28010-220,-41.32265
20921-440,-43.21685
20271-160,-43.23462
20780-000,-43.27609
20550-013,-43.22977
17601-000,-50.51724
84261-050,-50.62097
78740-000,-54.62616
38015-000,-47.95905
96400-600,-54.11387
97500-510,-57.08807
88502-000,-50.32804
99020-060,-52.40738
97542-000,-55.79528
97573-000,-55.5338
98802-650,-54.25999
98025-780,-53.6041
97010-423,-53.80879
64000-180,-42.81341
37701-003,-46.56822
23520-243,-43.66724
87050-000,-51.92784
20230-011,-43.18356
22750-000,-43.33549
27542-060,-44.44704
04534-003,-46.67209
90220-002,-51.20202
20050-005,-43.17617
21050-060,-43.25486
22011-060,-43.18039
08210-430,-46.45486
01024-100,-46.62963
03013-011,-46.61453
40411-010,-38.50071
30130-001,-43.93653
30180-030,-43.94524
33030-000,-43.87537
36300-195,-44.2651
90020-010,-51.22895
04203-001,-46.60802
22460-000,-43.21949
69005-070,-60.02212
83203-000,-48.50594
80010-200,-49.2653
85301-230,-52.41297
16200-001,-50.34104
18681-090,-48.79138
13140-182,-47.15194
81690-901,-49.30583
81900-000,-49.27703
05061-350,-46.69885
01128-000,-46.64364
04703-000,-46.69927
03063-000,-46.57106
18130-290,-47.13836
18043-000,-47.47724
36770-034,-42.69368
24710-470,-43.00111
05305-010,-46.73188
01435-050,-46.66931
18400-100,-48.87422
38440-222,-48.19253
39800-010,-41.51153
39400-042,-43.86489
04563-013,-46.69121
02010-500,-46.62847
04724-003,-46.70837
87300-010,-52.37198
75801-701,-51.72965
78918-260,-63.8542
02242-001,-46.60604
89801-000,-52.61632
96200-280,-52.09533
13450-005,-47.4122
95700-112,-51.5174
02739-000,-46.68983
29900-010,-40.06839
15990-510,-48.35677
74110-090,-49.25645
43805-190,-38.54024
48010-000,-38.42043
45600-023,-39.06412
03180-002,-46.58564
96810-000,-52.42775
04604-006,-46.69245
90035-006,-51.20838
02611-002,-46.66546
09951-560,-46.58165
04537-002,-46.67682
71200-000,-47.95664
29123-600,-40.31795
69900-210,-67.80798
88701-120,-49.00649
08412-000,-46.40721
03988-000,-46.50827
50630-000,-34.92304
03949-200,-46.48214
13730-037,-46.60055
30140-040,-43.9225
03452-100,-46.51448
91010-002,-51.15999
02018-011,-46.63315
81610-000,-49.24943
03220-100,-46.54641
02186-040,-46.56996
35700-014,-44.24408
13036-180,-47.06915
24230-101,-43.10906
72010-010,-47.92909
05588-010,-46.74015
25953-232,-42.96606
21220-202,-43.30782
90510-000,-51.20229
85010-000,-51.46594
95010-002,-51.17939
93260-005,-51.17572
70302-000,-47.8843
40150-122,-38.51959
52021-180,-34.89123
27330-490,-44.17142
70740-511,-47.88938
13010-002,-47.05531
89251-201,-49.07683
77405-170,-49.06583
04297-000,-46.60163
04365-000,-46.64453
29056-250,-40.30097
85801-150,-53.46149
74430-190,-49.30526
04319-000,-46.63696
71680-603,-47.76159
20551-030,-43.24804
05107-000,-46.75763
85851-210,-54.58742
87013-070,-51.94322
68501-535,-49.13641
21862-000,-43.4656
23830-040,-43.80723
79004-392,-54.61448
90160-005,-51.21399
66630-040,-48.45309
27910-361,-41.77736
83005-340,-49.20161
05314-001,-46.7353
66080-000,-48.47093
65901-550,-47.48225
68900-070,-51.06007
65076-090,-44.30398
04567-003,-46.69478
86070-000,-51.21613
85501-050,-52.67253
25070-235,-43.29531
21510-104,-43.34737
78964-460,-61.90871
69303-445,-60.68235
21555-560,-43.3706
12245-011,-45.89169
86020-907,-51.16574
75707-250,-47.94735
85601-270,-53.03685
59600-150,-37.34447
88350-345,-48.91642
57057-000,-35.73472
35430-226,-42.8977
78070-100,-56.07257
62010-295,-40.36129
94010-000,-50.99426
08210-040,-46.45649
32600-110,-44.20001
26520-330,-43.42541
06622-480,-46.89775
81940-305,-49.275
36090-300,-43.44126
05858-001,-46.76022
13201-019,-46.89199
94910-003,-51.09488
69053-000,-60.02379
45995-046,-39.71606
08570-020,-46.34445
79006-001,-54.64758
01304-001,-46.65673
13084-790,-47.07821
09571-000,-46.56433
60410-424,-38.54117
32310-000,-44.07317
89204-002,-48.84836
56332-175,-40.4736
21921-000,-43.18865
38400-708,-48.27127
66025-230,-48.4939
22631-004,-43.32206
04662-003,-46.6928
66120-000,-48.47765
81250-320,-49.34213
13036-225,-47.06849
31510-000,-43.96446
89030-000,-49.0805
22630-010,-43.38496
22631-020,-43.32625
48005-170,-38.42158
77020-012,-48.32748
13097-100,-47.02591
28035-175,-41.32928
25635-000,-43.17243
52070-070,-34.916
83601-330,-49.52947
67033-009,-48.36904
13073-010,-47.06455
13024-500,-47.04904
29010-700,-40.34127
18075-042,-47.47264
04715-003,-46.70262
11065-200,-46.33629
04027-000,-46.6505
06053-004,-46.78513
74823-020,-49.25407
13206-480,-46.88623
57030-170,-35.71389
71705-500,-47.96307
26130-070,-43.40032
03806-080,-46.61475
05727-220,-46.73684
05405-050,-46.67907
24350-610,-43.06383
86010-200,-51.15386
41825-900,-38.46527
66053-000,-48.49011
88036-002,-48.52139
66090-360,-48.45872
09860-000,-46.57551
01234-001,-46.66232
11704-900,-46.49287
02413-100,-46.65341
25620-100,-43.17177
24020-071,-43.1172
09020-000,-46.52512
12242-280,-45.89988
02013-010,-46.62825
05078-000,-46.71671
01472-900,-46.69135
04028-001,-46.66637
03115-001,-46.59816
09770-270,-46.54476
01042-000,-46.64065
79002-000,-54.61987
20040-008,-43.1751
70350-535,-47.90106
90010-000,-51.22995
80060-010,-49.26867
33120-510,-43.93677
35680-084,-44.56833
32310-210,-44.03567
18013-003,-47.43724
02332-001,-46.62019
30430-040,-43.95888
33900-000,-44.00543
35170-039,-42.62596
36570-053,-42.88108
34000-090,-43.85184
35160-011,-42.52672
35700-004,-44.24411
30170-020,-43.94974
30170-121,-43.94239
36410-066,-43.86028
35420-075,-43.41673
22070-010,-43.17928
88010-030,-48.55163
30130-050,-43.9201
09521-310,-46.57657
74565-630,-49.27258
74980-020,-49.24556
73751-240,-47.58607
75701-502,-47.94827
72876-021,-47.99548
74905-760,-49.25548
74705-010,-49.22068
75025-050,-48.95728
74640-010,-49.24614
74363-400,-49.321
75832-036,-52.54675
74005-020,-49.25775
91740-001,-51.22796
29111-575,-40.35428
60325-002,-38.56667
13020-432,-47.06762
90510-040,-51.20493
86020-390,-51.16016
12031-000,-45.57529
36025-000,-43.35537
78045-300,-56.10517
04502-001,-46.66397
13574-040,-47.89842
14095-000,-47.76753
71625-095,-47.86764
01442-000,-46.67656
30535-485,-43.98589
04075-023,-46.65876
13339-125,-47.18285
26383-080,-43.55591
24210-445,-43.12208
24804-703,-42.84011
28993-000,-42.46632
03221-200,-46.53735
15090-000,-49.39967
24360-022,-43.09435
64049-010,-42.78728
22050-002,-43.17928
31140-650,-43.93625
15015-780,-49.38804
92110-330,-51.17729
30140-001,-43.92457
20270-004,-43.22238
21321-802,-43.35352
21530-012,-43.34384
26525-010,-43.4181
20260-001,-43.21095
21380-000,-43.31443
20250-450,-43.20873
30570-000,-43.98317
28630-000,-42.53206
22740-362,-43.36703
24220-008,-43.11441
24020-070,-43.1172
21921-525,-43.17886
21210-153,-43.29957
20396-150,-43.10858
28905-080,-42.02044
27345-391,-44.16932
26210-172,-43.44549
23810-020,-43.76403
25545-000,-43.40027
25071-140,-43.31099
52061-540,-34.92843
90670-004,-51.18573
24440-440,-43.04954
28640-970,-42.60846
27541-220,-44.44485
28010-005,-41.30142
27253-220,-44.09239
27281-421,-44.09556
22290-030,-43.18191
25750-225,-43.13137
20031-205,-43.17704
23050-340,-43.56182
20061-001,-43.17887
08330-315,-46.47548
24230-000,-43.11314
53401-914,-34.87933
05513-100,-46.70751
60840-285,-38.49576
27920-360,-41.78421
66113-190,-48.49213
07095-005,-46.53362
13092-160,-47.0397
07143-000,-46.49647
38022-300,-47.94319
88131-000,-48.66685
13344-325,-47.21724
89021-001,-49.05786
88304-101,-48.67118
72404-000,-48.05525
24450-000,-43.03737
09321-375,-46.43932
04133-100,-46.61686
31270-030,-43.95008
61600-010,-38.6928
25265-008,-43.28387
28610-175,-42.5319
26255-150,-43.45279
02721-100,-46.67542
29090-410,-40.2638
45200-190,-40.08281
07910-220,-46.74629
88117-000,-48.60392
04366-001,-46.64453
22740-010,-43.35318
04551-906,-46.68922
32040-620,-44.07697
75113-120,-48.94497
33805-470,-44.09044
94060-001,-51.07199
07170-385,-46.44275
26553-161,-43.4252
25065-090,-43.28748
31270-010,-43.95775
26220-031,-43.44578
31030-035,-43.9154
77064-002,-48.29308
26325-380,-43.55531
24416-000,-43.07279
07272-345,-46.40972
36045-050,-43.36165
06132-004,-46.80123
35044-110,-41.94879
83408-280,-49.18715
31160-560,-43.93047
09271-410,-46.50362
69312-242,-60.7182
54762-000,-34.98404
96055-005,-52.34294
08745-000,-46.23531
09080-111,-46.54354
13060-192,-47.10678
31615-250,-43.96051
26280-376,-43.48534
24421-005,-43.04772
26147-000,-43.42848
05567-000,-46.78647
26140-000,-43.41624
25561-411,-43.35987
73350-201,-47.63463
24220-420,-43.10117
71805-525,-48.0167
20521-070,-43.23232
31814-620,-43.92606
13012-000,-47.05974
04707-900,-46.698
29055-180,-40.29208
24220-045,-43.10949
80420-100,-49.28145
80320-300,-49.2993
01409-000,-46.66276
08562-140,-46.88224
31580-000,-43.9966
09310-180,-46.45483
89210-505,-48.83745
88310-004,-48.70156
74915-515,-49.27678
57300-300,-36.65884
08675-000,-46.3102
27260-110,-44.10606
28080-425,-41.32195
29930-245,-39.85607
29160-060,-40.27409
88130-301,-48.64797
13214-101,-46.90924
44430-086,-39.2642
04366-000,-46.64453
02938-000,-46.72676
69909-720,-67.82628
81315-000,-49.32675
04428-010,-46.65393
57081-285,-35.74053
67133-290,-48.40867
54420-010,-34.91884
32113-340,-44.02726
89035-000,-49.08739
38414-016,-48.31524
25035-008,-43.30996
24710-480,-42.97975
28927-000,-42.00456
06501-001,-46.89734
06725-105,-47.02307
05835-001,-46.74362
79100-005,-54.6965
29300-500,-41.12238
30130-090,-43.92484
29175-520,-40.18615
45820-006,-39.58447
78700-220,-54.62998
04534-010,-46.67209
78055-488,-56.05035
08773-380,-46.17847
08320-140,-46.47093
08280-005,-46.47379
02991-000,-46.72841
30130-155,-43.93522
32073-760,-44.10991
68625-230,-47.35487
74323-100,-49.31501
56510-100,-37.06319
69095-000,-59.98016
70673-613,-47.89133
72610-501,-48.06629
71571-033,-47.77954
78931-010,-63.0341
78976-030,-61.4465
25260-000,-43.27588
06429-140,-46.95552
12224-010,-45.82189
63100-080,-39.41081
61901-020,-38.61554
65636-010,-42.82937
55602-100,-35.2928
72215-017,-48.10457
05835-005,-46.76022
01432-030,-46.66513
13486-190,-47.38726
01310-928,-46.65957
05016-090,-46.67538
57055-901,-35.7362
06097-040,-46.77948
05085-000,-46.73223
51240-340,-34.94285
52011-300,-34.8968
50721-000,-34.92304
09611-000,-46.56846
09010-100,-46.52432
25720-365,-43.14009
25900-106,-43.0408
25730-730,-43.1393
20730-050,-43.29557
21530-001,-43.34967
21041-010,-43.25462
21235-604,-43.31905
26530-020,-43.41521
22010-122,-43.17341
24804-706,-42.84011
21540-020,-43.3491
28035-125,-41.32906
20040-005,-43.1751
11013-010,-46.32536
25266-000,-43.20257
23050-101,-43.55427
22755-002,-43.33186
25020-001,-43.30996
24425-005,-43.09832
20771-005,-43.29196
08674-011,-49.86562
06541-038,-46.86947
55002-200,-35.97023
05136-000,-46.74801
29146-200,-40.38471
29300-190,-41.11487
56304-000,-40.5025
21240-080,-43.32284
24240-225,-43.08602
26215-220,-43.45264
21070-090,-43.27828
70360-515,-47.91253
72220-020,-48.10883
20040-001,-43.1751
23900-563,-44.31874
94410-010,-51.02698
85810-070,-53.45794
88102-001,-48.61301
58056-350,-34.84164
20071-001,-43.18436
44050-228,-38.95428
89211-305,-48.84683
22020-001,-43.17928
04309-010,-46.63459
09190-360,-46.54007
30130-141,-43.93428
58400-002,-35.88775
60325-004,-38.56301
60025-130,-38.52762
31275-180,-43.96914
35900-003,-43.22596
37500-038,-45.4643
30170-090,-43.94607
36013-020,-43.34862
38400-128,-48.27933
32600-065,-44.19362
32210-170,-44.02646
42807-000,-38.3338
66645-003,-48.43751
81650-000,-49.22999
04001-140,-46.65727
66055-090,-48.48401
13185-261,-47.17456
71503-504,-47.89137
09770-000,-46.5456
74672-010,-49.23611
88062-110,-48.47038
11707-000,-46.42858
06823-301,-46.80286
25555-201,-43.37165
55150-005,-36.43094
26112-055,-43.40225
06709-300,-46.82557
68371-163,-52.21186
05717-270,-46.7331
13025-170,-47.04862
25685-070,-43.18339
09710-090,-46.55175
11010-150,-46.32962
09111-410,-46.48345
06767-220,-46.78501
01426-001,-46.66798
17016-150,-49.06684
38408-170,-48.24557
68740-060,-47.84571
22240-004,-43.1872
07162-000,-46.45574
64200-280,-41.77606
21931-387,-43.20875
24020-075,-43.1172
71691-083,-47.77356
72544-204,-47.98972
69099-028,-59.95037
69093-000,-60.00106
48904-001,-40.49917
74968-350,-49.26314
69151-280,-56.73464
27525-250,-44.49255
57600-300,-36.63165
29168-600,-40.25273
41342-315,-38.40325
63050-295,-39.32255
13465-520,-47.33406
45000-480,-40.83657
04524-002,-46.66525
13334-170,-47.20561
58038-310,-34.83327
85866-000,-54.5621
08780-290,-46.18146
27264-420,-44.11514
74115-100,-49.34282
29101-287,-40.2843
83823-014,-49.31047
13560-250,-47.8924
13188-252,-47.24171
14400-850,-47.39996
19010-090,-51.38789
04719-001,-46.70983
35900-209,-43.22423
22620-110,-43.301
90450-120,-51.18746
23045-830,-43.56772
38408-100,-48.26043
89239-200,-48.90757
64049-375,-42.79088
88330-107,-48.6323
44001-496,-38.95891
78085-700,-56.04915
74840-010,-49.27205
85801-001,-53.46682
22631-000,-43.32206
22410-000,-43.21028
71625-590,-47.8684
40170-010,-38.50939
68040-568,-54.72152
13465-289,-47.3296
75025-040,-48.9536
01305-100,-46.65673
70361-520,-47.91439
01523-010,-46.62111
13010-000,-47.05531
95010-005,-51.17939
22020-000,-43.17341
44015-000,-38.96807
74505-010,-49.29497
74655-050,-49.20592
45660-000,-39.06014
05117-002,-46.74568
04208-000,-46.60199
04534-012,-46.67209
08210-200,-46.45388
17201-000,-48.56044
36013-000,-43.35247
13208-001,-46.89341
16403-053,-50.65072
86010-180,-51.15634
21351-021,-43.3372
01150-010,-46.65581
06093-006,-46.77862
02185-030,-46.56794
01027-001,-46.63024
13485-000,-47.39022
12400-180,-45.46397
90030-160,-51.22276
01302-903,-46.64444
13500-030,-47.55708
18900-025,-49.62561
02011-400,-46.62847
04751-030,-46.70753
11013-150,-46.32807
09710-002,-46.55153
09510-120,-46.57151
13560-060,-47.89795
12210-080,-45.88644
93010-040,-51.14685
08010-290,-46.4394
40020-010,-38.5145
18010-031,-47.45789
18270-000,-47.84933
12020-040,-45.55498
20511-240,-43.23604
87501-260,-53.31159
04010-100,-46.63549
50020-000,-34.88198
01206-001,-46.64523
02201-000,-46.59371
04702-002,-46.69927
01202-002,-46.64947
03402-003,-46.53727
05003-020,-46.67523
14810-000,-48.15842
13015-000,-47.05769
02071-000,-46.61213
13171-440,-46.67538
88301-000,-48.65869
88801-120,-50.58119
06600-040,-46.90315
13230-300,-46.78646
65020-901,-44.30192
78005-908,-56.09671
05437-002,-46.69101
05019-010,-46.68502
80010-150,-49.27012
27430-010,-44.25809
85801-000,-53.46682
20260-133,-43.21639
60030-050,-38.52964
63010-230,-39.31696
62011-030,-40.02289
30180-904,-43.93788
32210-000,-44.01809
20021-120,-43.17074
22050-000,-43.17928
20050-003,-43.17617
01007-040,-46.63658
40150-121,-38.51959
29010-150,-40.33633
66120-350,-48.47404
02071-001,-46.60277
58100-020,-34.8305
03307-000,-46.57437
04121-002,-46.62999
75901-260,-50.92772
57300-330,-36.66071
01133-020,-46.65753
90160-006,-51.21399
13020-000,-47.0615
40140-240,-38.52824
11025-000,-46.29727
40410-000,-38.50297
40050-001,-38.50953
43805-010,-38.54413
05461-000,-46.70894
03028-001,-46.61272
20031-200,-43.17704
84010-670,-50.16228
07025-000,-46.53915
21070-030,-43.31479
40100-000,-38.51665
52021-000,-34.88751
22020-020,-43.17797
45825-000,-39.57901
85501-048,-52.67253
70329-900,-47.8843
04246-000,-46.60135
40357-300,-38.49014
77804-120,-48.2147
39400-047,-43.86395
59600-970,-37.33456
90220-003,-51.19488
57600-120,-36.6313
99010-041,-52.405
72010-060,-47.92909
57025-180,-35.75979
40070-000,-38.51427
40255-350,-38.49883
22440-031,-43.22637
35700-016,-44.24338
44010-231,-38.96536
11310-020,-46.38385
96508-000,-52.89395
30110-110,-43.93542
37701-011,-46.56773
69301-350,-60.66885
68906-260,-51.05065
01242-000,-46.65958
04132-002,-46.61686
06653-020,-46.9286
35524-000,-44.98414
95200-061,-50.9379
78300-072,-57.49064
25946-079,-42.97736
93280-480,-51.15435
89239-100,-48.90989
09637-000,-46.56479
28893-078,-41.94309
83015-000,-49.18373
64600-098,-41.45147
65604-010,-43.36056
38600-214,-46.87434
47800-172,-44.99315
68925-076,-51.17201
06803-430,-46.85426
12215-650,-45.87341
04007-004,-46.65074
05136-170,-46.75057
13910-033,-46.98513
29100-201,-40.29299
70730-517,-47.88804
16010-300,-50.45527
78900-030,-63.90236
89201-602,-48.85644
74023-010,-49.25718
90035-077,-51.2214
69053-385,-60.02008
13090-230,-47.05262
20551-000,-43.24081
03533-002,-46.51134
21011-070,-43.27859
02936-000,-46.71769
01236-030,-46.66762
42707-650,-38.2991
22461-000,-43.21949
04553-002,-46.68527
76870-507,-63.03445
78896-071,-55.72505
32510-010,-44.19946
78068-600,-56.06871
06850-035,-46.84912
03345-000,-46.57716
88101-001,-48.60889
21810-000,-43.45365
29200-190,-40.49673
85870-000,-54.56309
29900-180,-40.06538
20755-183,-43.30032
35930-000,-43.166
44002-200,-38.96536
23815-490,-43.7779
27910-360,-41.77736
88130-200,-48.66706
14010-190,-47.80533
35300-037,-42.14352
58700-330,-37.27339
18305-505,-48.34315
61940-135,-38.6852
96810-030,-52.42777
