,0
88445-000,-49.2638678
88450-000,-49.3247147
88460-000,-49.0009403
88470-000,-49.1019233
88490-000,-48.7593128
88495-000,-48.6589406
88535-000,-50.3069088
88540-000,-49.9777136
88570-000,-50.6378804
88580-000,-50.8040271
88590-000,-51.0540674
88600-000,-49.9366899
88640-000,-49.6503106
88650-000,-49.609512
88680-000,-49.5687416
88710-000,-49.1423666
88715-000,-49.0211225
88730-000,-49.1828385
88735-000,-49.0211225
88745-000,-48.9505159
88750-000,-49.1423666
88770-000,-48.8397403
88780-000,-48.6990679
88790-000,-48.8397403
88820-000,-49.2638678
88830-000,-49.22333889999999
88840-000,-49.34501119999999
88845-000,-49.3348621
88850-000,-49.5076392
88860-000,-49.5076392
88865-000,-49.5891233
88870-000,-49.34501119999999
88880-000,-49.4669396
88900-000,-49.5076392
88920-000,-49.5891233
88930-000,-49.7115614
88950-000,-49.8137871
88960-000,-49.67072049999999
88970-000,-49.79332789999999
88990-000,-49.998236
89107-000,-49.1828385
89108-000,-48.9807651
89110-000,-48.9561869
89115-000,-48.9001364
89120-000,-49.2638678
89121-000,-49.4059435
89130-000,-49.2435998
89136-000,-49.34501119999999
89138-000,-49.4262684
89140-000,-49.5483671
89150-000,-49.7115614
89160-000,-51.1705397
89170-000,-49.7217761
89172-000,-49.998236
89176-000,-49.8240194
89180-000,-49.83425339999999
89182-000,-49.5076392
89186-000,-49.5891233
89190-000,-50.1420882
89196-000,-49.998236
89198-000,-50.1420882
89240-000,-48.6790007
89245-000,-48.7593128
89248-000,-48.7593128
89249-000,-48.6589406
89270-000,-48.9404364
89275-000,-49.0615086
89278-000,-49.34501119999999
89295-000,-49.5483671
89300-000,-49.8137871
89340-000,-49.8956943
89370-000,-50.1626664
89400-000,-51.0540674
89440-000,-50.72089889999999
89460-000,-50.5549719
89480-000,-50.3688312
89490-000,-50.2450489
89500-000,-50.9917637
89520-000,-50.6378804
89540-000,-50.43081590000001
89560-000,-51.1167305
89580-000,-50.8040271
89590-000,-51.3155653
89600-000,-51.5781151
89610-000,-51.4099625
89620-000,-51.2213044
89642-000,-51.1167305
89650-000,-51.4519605
89654-000,-51.6412826
89665-000,-51.6202201
89670-000,-51.70451
89677-000,-51.7466948
89683-000,-51.8945505
89694-000,-52.254972
89700-000,-51.9791849
89750-000,-51.8734084
89760-000,-52.350694
89770-000,-52.318772
89780-000,-52.3400517
89790-000,-52.1699966
89820-000,-52.4039296
89825-000,-52.5532048
89830-000,-52.2337184
89835-000,-52.5532048
89838-000,-52.6707139
89840-000,-52.7241914
89850-000,-52.7241914
89865-000,-52.9063133
89868-000,-53.06739049999999
89870-000,-52.9814383
89872-000,-53.0566409
89874-000,-53.1965079
89880-000,-52.8955875
89885-000,-53.0244018
89887-000,-53.1749726
89890-000,-53.1965079
89893-000,-53.4554195
89895-000,-53.3258513
89896-000,-53.7152249
89898-000,-53.6718623
89899-000,-53.4986586
89900-000,-53.4986586
89910-000,-53.4986586
89920-000,-53.5419225
89930-000,-53.4986586
89950-000,-53.5419225
89970-000,-53.3258513
89980-000,-53.1749726
89985-000,-53.3258513
89990-000,-52.8955875
90000-000,-51.1787781
90035-037,-118.3841777
90060-000,-118.24
92480-000,-51.3050851
92500-000,-51.3889736
92850-000,-51.6202201
92900-000,-51.5781151
92990-000,-51.4939853
93101-000,-119.7107494
93180-000,-51.2422395
93600-000,-51.1899145
93700-000,-51.0454454
93800-000,-50.9842708
93890-000,-50.8976772
93900-000,-51.1689963
93950-000,-51.0853913
93995-000,-50.9601873
94380-000,-50.7832348
94760-000,-50.8717549
95100-000,-51.2198003
95125-000,-51.0150019
95150-000,-51.0749483
95175-000,-51.1062824
95180-000,-51.3679914
95185-000,-51.5044957
95190-000,-51.0749483
95200-000,-50.92892459999999
95240-000,-51.3050851
95250-000,-51.3050851
95255-000,-51.1376317
95260-000,-51.4099625
95270-000,-51.2003761
95275-000,-51.3260472
95280-000,-49.9366899
95290-000,-50.43081590000001
95300-000,-51.5570726
95305-000,-51.6412826
95320-000,-51.6202201
95330-000,-51.5570726
95334-000,-51.5465539
95335-000,-51.70451
95340-000,-51.7466948
95350-000,-51.7150537
95360-000,-51.7889062
95365-000,-51.7466948
95370-000,-51.4519605
95380-000,-51.1376317
95400-000,-50.5964124
95480-000,-50.1009527
95500-000,-50.5549719
95515-000,-50.3069088
95520-000,-50.2244429
95530-000,-50.2244429
95535-000,-50.0803953
95540-000,-50.43081590000001
95552-000,-50.5549719
95555-000,-49.998236
95560-000,-49.8035566
95580-000,-49.9571983
95585-000,-49.9059405
95588-000,-50.07011929999999
95590-000,-50.2450489
95595-000,-50.2862819
95599-000,-50.2759711
95600-000,-50.7416707
95625-000,-50.11123389999999
95630-000,-50.8664451
95650-000,-50.79363009999999
95660-000,-50.7832348
95670-000,-50.9080913
95680-000,-50.7832348
95690-000,-50.534262
95695-000,-50.4101474
95700-000,-51.5360368
95720-000,-51.5781151
95730-000,-51.5360368
95735-000,-51.8311441
95745-000,-51.3679914
95750-000,-51.5360368
95755-000,-51.25270949999999
95760-000,-51.3365307
95765-000,-51.3679914
95770-000,-51.29460659999999
95775-000,-51.4414585
95778-000,-51.2317711
95780-000,-51.4939853
95783-000,-51.4204595
95785-000,-51.4204595
95793-000,-51.5465539
95795-000,-51.37848169999999
95800-000,-52.2337184
95820-000,-51.8945505
95833-000,-52.1275481
95840-000,-51.5570726
95860-000,-51.8311441
95865-000,-51.7466948
95870-000,-51.9156992
95875-000,-51.8311441
95880-000,-51.9156992
95885-000,-51.7783509
95890-000,-51.7994632
95900-000,-51.98123640000001
95915-000,-52.13815779999999
95920-000,-52.3826305
95925-000,-52.3400517
95930-000,-52.0427297
95940-000,-51.95801640000001
95945-000,-52.254972
95950-000,-52.03213479999999
95960-000,-51.9156992
95970-000,-51.8205821
95975-000,-52.1275481
95980-000,-52.0003599
95985-000,-52.1275481
95990-000,-52.13815779999999
95995-000,-52.2124713
96160-000,-52.5745556
96170-000,-52.1487691
96180-000,-51.7877435
96190-000,-52.1487691
96195-000,-52.0639245
96225-000,-51.5781151
96230-000,-52.9599661
96255-000,-53.4122052
96270-000,-50.7624493
96290-000,-51.0540674
96300-000,-53.4770359
96310-000,-53.4770359
96330-000,-52.9599661
96360-000,-52.9170407
96395-000,-52.8312661
96445-000,-54.1720041
96450-000,-54.6972774
96460-000,-53.8671868
96470-000,-53.4338092
96490-000,-53.1319209
96495-000,-53.6935405
96530-000,-53.1104044
96535-000,-52.9814383
96540-000,-53.2395973
96545-000,-52.9814383
96570-000,-53.4770359
96590-000,-53.1749726
96600-000,-52.6172766
96610-000,-52.6172766
96635-000,-52.2974988
96640-000,-52.4465474
96685-000,-52.254972
96690-000,-52.4039296
96700-000,-51.8945505
96735-000,-51.81002179999999
96740-000,-51.7466948
96745-000,-51.5360368
96750-000,-51.95801640000001
96755-000,-52.0639245
96760-000,-51.4729695
96765-000,-51.6202201
96770-000,-51.7466948
96790-000,-51.3889736
96875-000,-52.59591289999999
96878-000,-52.6814062
96880-000,-52.5532048
96890-000,-52.5532048
96900-000,-53.0244018
96908-000,-52.8955875
96910-000,-52.9385002
96925-000,-53.1534436
96930-000,-52.8312661
96950-000,-53.06739049999999
96990-000,-53.1965079
97180-000,-54.215646
97190-000,-53.8671868
97195-000,-53.5852111
97200-000,-53.3817422
97210-000,-53.52028740000001
97220-000,-53.4122052
97250-000,-53.4338092
97280-000,-53.35822229999999
97300-000,-54.5218074
97340-000,-53.60686459999999
97385-000,-53.8671868
97390-000,-53.99767749999999
97400-000,-54.215646
97410-000,-54.4561033
97420-000,-54.6972774
97450-000,-54.82912589999999
97560-000,-56.11422529999999
97590-000,-55.0493375
97610-000,-55.0493375
97640-000,-55.53581519999999
97645-000,-55.89132069999999
97650-000,-56.4719928
97670-000,-55.9358581
97685-000,-55.2701235
97690-000,-55.53581519999999
97700-000,-54.8731219
97760-000,-54.6533747
97770-000,-54.8071366
97800-000,-54.9171412
97850-000,-55.005249
97870-000,-55.402868
97880-000,-55.2480193
97900-000,-54.7192376
97930-000,-54.6314321
97950-000,-54.5875645
97970-000,-55.0713904
97980-000,-54.9832134
98120-000,-53.4554195
98125-000,-53.2611514
98130-000,-53.6501903
98140-000,-54.041223
98150-000,-53.3258513
98170-000,-53.95415630000001
98175-000,-54.30300159999999
98180-000,-54.1283863
98200-000,-53.1749726
98240-000,-53.2611514
98250-000,-53.1104044
98270-000,-53.5852111
98280-000,-53.4986586
98290-000,-53.4986586
98300-000,-53.3474304
98340-000,-53.1534436
98360-000,-53.1642073
98380-000,-53.3690158
98390-000,-53.4986586
98400-000,-53.3690158
98430-000,-53.5852111
98435-000,-53.6176937
98440-000,-53.4122052
98450-000,-53.3690158
98460-000,-53.2395973
98465-000,-53.1857395
98470-000,-53.06739049999999
98480-000,-53.06739049999999
98500-000,-53.7803147
98528-000,-53.88892
98540-000,-53.74776290000001
98550-000,-53.6285244
98570-000,-53.80202360000001
98580-000,-53.6718623
98590-000,-53.75861200000001
98600-000,-53.9324048
98640-000,-54.1501922
98670-000,-53.97591389999999
98680-000,-54.1501922
98690-000,-53.97591389999999
98700-000,-53.88892
98740-000,-54.01944719999999
98750-000,-53.6935405
98760-000,-53.95415630000001
98770-000,-54.041223
98855-000,-54.3685809
98860-000,-54.215646
98865-000,-54.5656396
98870-000,-54.30300159999999
98900-000,-54.4654806
98905-000,-54.06300479999999
98910-000,-54.30300159999999
98915-000,-54.1938221
98918-000,-54.0956888
98920-000,-54.30300159999999
98925-000,-54.3685809
98930-000,-54.4123303
98940-000,-54.5437205
98950-000,-54.7631754
98960-000,-54.7192376
98970-000,-54.7192376
98975-000,-54.85112100000001
98980-000,-54.9832134
98995-000,-55.1596592
99140-000,-52.5532048
99150-000,-52.254972
99155-000,-52.1275481
99170-000,-52.2974988
99190-000,-52.6386467
99200-000,-51.9156992
99220-000,-51.8311441
99250-000,-51.9156992
99260-000,-51.95801640000001
99270-000,-51.8628399
99300-000,-52.5745556
99320-000,-52.4252353
99340-000,-52.8312661
99350-000,-52.6814062
99360-000,-52.5745556
99370-000,-52.4039296
99400-000,-52.8312661
99440-000,-53.2611514
99450-000,-52.9814383
99460-000,-52.9814383
99470-000,-52.8312661
99490-000,-52.8527002
99500-000,-52.8527002
99525-000,-52.6814062
99530-000,-53.0888943
99560-000,-52.8955875
99585-000,-53.0136585
99590-000,-52.8955875
99600-000,-52.8527002
99615-000,-52.8955875
99645-000,-52.7348916
99660-000,-52.6386467
99670-000,-52.7670021
99675-000,-52.8527002
99680-000,-52.9814383
99690-000,-53.06739049999999
99700-000,-52.2337184
99725-000,-52.1806128
99730-000,-52.5425318
99740-000,-52.4039296
99750-000,-52.59591289999999
99760-000,-52.4678659
99770-000,-52.318772
99790-000,-52.159382
99800-000,-51.9685998
99810-000,-52.1275481
99820-000,-52.0003599
99830-000,-52.1275481
99835-000,-52.0851258
99838-000,-52.0003599
99840-000,-51.81002179999999
99850-000,-51.7889062
99855-000,-51.8311441
99860-000,-51.6623517
99870-000,-51.5781151
99880-000,-51.6623517
99890-000,-51.81002179999999
99900-000,-52.1699966
99920-000,-52.3400517
99930-000,-52.2974988
99940-000,-51.7889062
99950-000,-52.0003599
99965-000,-52.0427297
99970-000,-51.9156992
99980-000,-51.8311441
