,0
30160-000,-19.91601
96835-666,-29.7523
90010-904,-30.02715
05319-000,-23.54125
20040-020,-22.90044
29300-100,-20.85201
29700-010,-19.53547
29122-041,-20.33748
29140-190,-20.3328
29900-020,-19.4015
29930-015,-18.71666
29164-001,-20.21045
29041-230,-20.31087
29450-970,-21.01019
29175-585,-20.13165
29176-080,-20.12591
29060-140,-20.28325
29090-370,-20.25821
29052-290,-20.31168
29102-040,-20.36692
01307-002,-23.55294
29043-213,-20.2989
29050-275,-20.31379
29050-720,-20.31472
29031-800,-20.28321
29010-600,-20.32113
29146-341,-20.33715
29010-906,-20.32078
13091-611,-22.86612
22440-033,-22.98532
30112-000,-19.93858
81200-526,-25.43987
14027-250,-21.22381
89010-205,-26.92128
78048-340,-15.58062
07110-090,-23.46753
84072-190,-25.05409
05401-400,-23.57374
60165-065,-3.72431
04534-011,-23.58393
30112-021,-19.93728
22250-911,-22.94463
13092-106,-22.89884
70070-120,-15.80446
95020-190,-29.15803
40080-002,-13.00622
77015-200,-10.25507
30130-009,-19.94407
80030-060,-25.42069
01425-010,-23.57367
79003-040,-20.47106
60170-002,-3.73936
41820-022,-12.98274
88301-030,-26.90351
70308-200,-15.81355
05409-000,-23.55145
70070-100,-15.79997
01406-000,-23.56712
21030-000,-22.85213
60415-390,-3.75917
04543-901,-23.59194
13091-904,-22.86238
80420-908,-25.43728
68901-016,0.02654
74120-110,-16.68941
69050-001,-3.09485
20091-005,-22.90096
01418-102,-23.55919
04570-030,-23.5998
01311-920,-23.56459
20050-030,-22.90501
04543-900,-23.59098
14021-630,-21.21071
80250-104,-25.44501
12030-000,-23.03477
30170-050,-19.93256
50030-901,-8.06333
04029-200,-23.60815
51020-020,-8.1266
40360-000,-12.94614
04578-903,-23.609
04719-002,-23.63134
02022-020,-23.50359
20040-917,-22.91081
09541-450,-23.61736
04707-910,-23.62334
30180-111,-19.93292
06090-010,-23.53019
01310-200,-23.56479
02464-100,-23.48504
11060-003,-23.96435
60135-270,-3.74297
04022-002,-23.59406
20031-917,-22.90892
04543-906,-23.58728
01451-011,-23.58456
20011-000,-22.90526
20031-000,-22.90826
04552-080,-23.59125
04547-130,-23.59709
22261-005,-22.95791
01452-001,-23.57312
30160-911,-19.91949
05422-030,-23.56846
04007-900,-23.58073
50010-921,-8.06476
04547-006,-23.59499
16400-101,-21.67521
90230-011,-30.01977
19010-080,-22.1233
95611-018,-29.64454
04578-910,-23.60991
29010-080,-20.31969
35010-040,-18.85944
85810-090,-24.95666
37556-830,-22.23978
05410-002,-23.55151
88117-400,-27.57976
30710-360,-19.90974
22270-060,-22.9511
05418-000,-23.56366
05408-003,-23.5609
06233-903,-23.59792
01014-911,-23.71116
05432-011,-23.55944
05004-000,-23.53239
49010-910,-10.91094
13916-070,-22.69284
30160-907,-19.9293
04506-000,-23.58815
75680-001,-17.73982
91330-000,-30.02789
41820-790,-12.97959
99700-424,-27.62882
01420-020,-23.56563
03410-000,-23.54765
85900-130,-24.72471
01217-011,-23.53211
13208-056,-23.19876
20091-020,-22.89969
01405-002,-23.5659
04730-903,-23.63941
86050-460,-23.33026
70830-010,-15.78633
04563-060,-23.61274
90420-150,-30.03524
80020-000,-25.43264
04548-004,-23.59615
87013-933,-23.41917
20040-030,-22.90276
80035-010,-25.41286
01410-001,-23.56179
90540-010,-30.02051
31710-400,-19.84359
88020-302,-27.59671
01014-001,-23.54573
05402-918,-23.57315
01452-904,-23.5779
20091-902,-22.90271
89700-095,-27.22887
04013-000,-23.57532
04578-908,-23.60383
70760-536,-15.7486
14800-360,-21.80184
66093-031,-1.44544
09520-070,-23.61365
60192-200,-3.74489
30190-094,-19.93051
88015-190,-27.59146
01311-915,-23.56592
30220-140,-19.94053
04536-010,-23.58166
74083-060,-16.68074
97015-040,-29.69506
90470-130,-30.02793
01452-922,-23.5773
05425-902,-23.56493
90480-003,-30.02288
20040-040,-22.90399
20071-000,-22.90288
04308-000,-23.66898
01310-919,-23.56055
04752-901,-23.6528
01454-901,-23.58074
50100-200,-8.05162
09895-400,-23.70731
89251-701,-26.48632
32240-090,-19.95686
41500-300,-12.96166
30150-902,-19.93246
88330-610,-26.99254
06543-325,-23.47297
38411-159,-18.95075
05420-020,-23.5583
89223-005,-26.25497
05106-000,-23.50933
05407-003,-23.5609
92420-360,-29.87543
38411-848,-18.95287
03317-000,-23.54212
89204-041,-26.29442
72927-839,-15.7379
04512-001,-23.59355
88085-155,-27.60516
20040-000,-22.90664
01539-020,-23.5726
88103-235,-27.6121
04001-902,-23.57662
06020-902,-23.52619
18110-650,-23.54635
87200-316,-23.66146
06404-250,-23.50533
60811-341,-3.77096
11013-000,-23.93475
04552-000,-23.59403
04547-901,-23.59504
22450-220,-22.99751
64001-540,-5.08399
81260-900,-25.45411
11013-201,-23.93681
01013-000,-23.54751
90430-180,-30.03328
13024-110,-22.8939
09510-101,-23.61335
05050-090,-23.52271
03114-000,-23.56205
09710-000,-23.70367
04004-070,-23.57156
50070-255,-8.06262
86020-040,-23.30892
18010-030,-23.50065
13400-240,-22.71812
79002-200,-20.45978
69005-130,-3.13692
66035-170,-1.45222
88010-530,-27.59713
89010-201,-26.91898
88802-470,-26.96246
89802-002,-27.09784
05652-000,-23.59687
01240-001,-23.54422
12243-000,-23.20113
24230-050,-22.9069
59020-510,-5.79239
30130-183,-19.92866
22021-001,-22.96904
01308-000,-23.55645
01013-915,-23.54694
21941-900,-22.81352
75113-020,-16.31433
16010-220,-21.20596
83005-420,-25.53857
13478-540,-22.73411
78555-326,-11.86792
04581-060,-23.66359
04062-003,-23.60183
01310-925,-23.56339
02127-001,-23.5072
01228-100,-23.55156
14801-300,-21.787
12940-810,-23.1165
17010-021,-22.32069
01125-000,-23.52703
12900-005,-22.95794
02514-000,-23.51165
79300-030,-18.99867
07860-140,-23.31833
11410-001,-23.99223
04514-041,-23.599
37955-000,-20.92102
13970-005,-23.9677
13201-010,-23.19065
13840-029,-22.37299
13800-140,-22.4348
03121-030,-23.56544
41720-070,-12.97221
06715-125,-23.61165
01207-010,-23.53872
09710-201,-23.70367
09510-100,-23.61335
13560-011,-23.34682
13870-009,-21.96967
18010-082,-23.50103
13171-505,-22.82342
13270-020,-22.97056
02071-012,-23.50629
02113-015,-23.51839
02219-000,-23.48653
21210-002,-22.85344
03057-070,-23.54304
12701-020,-22.5813
06657-000,-23.56283
12315-310,-23.31932
01401-001,-23.56985
85806-000,-24.95285
12600-040,-22.73071
04246-001,-23.61598
83203-550,-25.51726
82310-000,-25.42356
82020-000,-25.41369
01045-000,-23.54426
83301-540,-25.44116
20090-000,-22.91195
11010-123,-23.93404
12210-070,-23.13937
18270-290,-23.34819
87050-020,-23.41991
03114-001,-23.56205
85906-070,-24.7201
74280-010,-16.71587
03309-000,-23.54615
07011-010,-23.46781
84010-050,-25.09438
03979-030,-23.61607
11440-001,-23.98747
86010-370,-23.3087
16010-320,-21.20923
19010-000,-22.12183
38400-088,-18.92454
04733-000,-23.63825
19904-565,-22.98018
70670-100,-15.79935
18700-210,-23.09931
01538-001,-23.56863
12500-030,-22.81491
14409-180,-20.50688
13324-195,-23.21058
04709-000,-23.63159
01042-001,-23.54464
05042-000,-23.52497
01238-000,-23.5434
03165-001,-23.55367
01503-000,-23.55934
13480-048,-22.55323
82530-230,-25.42794
01406-200,-23.56712
03011-001,-23.53879
80610-270,-25.47379
90030-010,-30.02591
05422-010,-23.56694
01302-000,-23.55193
01033-000,-23.53821
23052-090,-22.9028
20021-010,-22.91518
04077-020,-23.60391
14875-455,-21.25358
16901-010,-20.89676
69010-000,-3.13287
66013-060,-1.45231
65051-630,-2.53373
09772-040,-23.75961
84010-010,-25.09584
50020-060,-8.06926
29010-330,-20.3212
17201-440,-22.2961
20720-010,-22.90408
58100-030,-7.13014
58010-821,-7.12115
59025-001,-5.78437
04133-000,-23.65779
50010-070,-8.06432
20755-170,-22.88774
22031-000,-22.96651
20530-000,-22.93224
20950-090,-22.90219
20021-040,-22.91735
05461-010,-23.54741
01301-100,-23.55193
14700-010,-20.95049
95010-003,-29.16784
03533-001,-23.54694
18206-420,-23.61734
25802-200,-22.1165
04686-002,-23.67656
92010-260,-29.91919
88301-210,-26.90716
89201-050,-26.30263
45652-510,-12.6052
22261-000,-22.95791
22730-001,-22.9204
03356-001,-23.56361
93310-002,-29.68256
18600-050,-22.88632
16400-033,-21.97067
11030-400,-23.98585
74503-101,-16.67543
96015-010,-31.76997
88010-301,-27.59403
01232-000,-23.53791
03402-000,-23.53939
11701-901,-24.00721
09015-010,-23.6549
11025-003,-23.97395
04043-100,-23.604
86800-005,-23.55089
05013-001,-23.53566
05406-150,-23.55849
79601-002,-20.75481
15505-208,-20.41901
42800-190,-12.69704
54515-070,-8.29358
55002-505,-8.27412
20561-130,-22.92288
22020-010,-22.96385
28010-220,-21.75601
20921-440,-22.90125
20271-160,-22.91243
20780-000,-22.90134
20550-013,-22.91623
17601-000,-21.93297
84261-050,-24.32384
78740-000,-16.47779
38015-000,-19.71932
96400-600,-31.33406
97500-510,-29.75192
88502-000,-27.81457
99020-060,-28.26005
97542-000,-29.78266
97573-000,-30.89259
98802-650,-28.30013
98025-780,-28.64604
97010-423,-29.68094
64000-180,-5.08783
37701-003,-21.78824
23520-243,-22.936
87050-000,-23.42123
20230-011,-22.91438
22750-000,-22.95068
27542-060,-22.46473
04534-003,-23.58393
90220-002,-30.00896
20050-005,-22.90406
21050-060,-22.87913
22011-060,-22.96632
08210-430,-23.5371
01024-100,-23.54075
03013-011,-23.535
40411-010,-12.94473
30130-001,-19.92249
30180-030,-19.92339
33030-000,-19.76922
36300-195,-21.13288
90020-010,-30.02991
04203-001,-23.58047
22460-000,-22.96658
69005-070,-3.13733
83203-000,-25.51877
80010-200,-25.43298
85301-230,-25.405
16200-001,-21.29877
18681-090,-22.59556
13140-182,-22.76355
81690-901,-25.55612
81900-000,-25.53769
05061-350,-23.54103
01128-000,-23.52389
04703-000,-23.64199
03063-000,-23.53578
18130-290,-23.53218
18043-000,-23.50443
36770-034,-21.38909
24710-470,-22.82184
05305-010,-23.5299
01435-050,-23.5801
18400-100,-23.98438
38440-222,-18.65095
39800-010,-17.85199
39400-042,-16.72184
04563-013,-23.60636
02010-500,-23.48579
04724-003,-23.64635
87300-010,-24.04111
75801-701,-17.85009
78918-260,-8.77707
02242-001,-23.48673
89801-000,-27.09784
96200-280,-32.03816
13450-005,-22.75226
95700-112,-29.16885
02739-000,-23.48465
29900-010,-19.40139
15990-510,-21.61186
74110-090,-16.67931
43805-190,-12.67283
48010-000,-12.13571
45600-023,-16.4537
03180-002,-23.55755
96810-000,-29.71865
04604-006,-23.63578
90035-006,-30.03449
02611-002,-23.47028
09951-560,-23.69239
04537-002,-23.59474
71200-000,-15.8533
29123-600,-20.34897
69900-210,-9.97292
88701-120,-28.48247
08412-000,-23.55026
03988-000,-23.6055
50630-000,-8.04928
03949-200,-23.60303
13730-037,-23.67759
30140-040,-19.92566
03452-100,-23.56369
91010-002,-30.0108
02018-011,-23.49255
81610-000,-25.47685
03220-100,-23.59301
02186-040,-23.51525
35700-014,-19.46305
13036-180,-22.92166
24230-101,-22.90469
72010-010,-15.77829
05588-010,-23.57607
25953-232,-22.41196
21220-202,-22.85404
90510-000,-30.02573
85010-000,-25.39309
95010-002,-29.16784
93260-005,-29.849
70302-000,-15.80291
40150-122,-12.99783
52021-180,-8.04176
27330-490,-22.54274
70740-511,-15.77178
13010-002,-22.90613
89251-201,-26.48695
77405-170,-11.72768
04297-000,-23.62527
04365-000,-23.67253
29056-250,-20.29545
85801-150,-24.95238
74430-190,-16.67128
04319-000,-23.6474
71680-603,-15.88948
20551-030,-22.91615
05107-000,-23.51421
85851-210,-25.53993
87013-070,-23.42093
68501-535,-5.38471
21862-000,-22.8642
23830-040,-22.85979
79004-392,-20.47583
90160-005,-30.05338
66630-040,-1.37886
27910-361,-22.37575
83005-340,-25.53782
05314-001,-23.53332
66080-000,-1.42626
65901-550,-5.5298
68900-070,0.03814
65076-090,-2.51352
04567-003,-23.61024
86070-000,-23.29192
85501-050,-26.22675
25070-235,-22.77566
21510-104,-22.83554
78964-460,-10.88433
69303-445,2.80996
21555-560,-22.85578
12245-011,-23.19883
86020-907,-23.31043
75707-250,-18.16781
85601-270,-26.09046
59600-150,-5.19066
88350-345,-27.09825
57057-000,-9.64415
35430-226,-20.41232
78070-100,-15.62064
62010-295,-3.68593
94010-000,-29.9415
08210-040,-23.54341
32600-110,-19.96818
26520-330,-22.81287
06622-480,-23.54876
81940-305,-25.58211
36090-300,-21.69179
05858-001,-23.65448
13201-019,-23.18694
94910-003,-29.94845
69053-000,-3.10793
45995-046,-17.54102
08570-020,-23.52547
79006-001,-20.493
01304-001,-23.55482
13084-790,-22.83131
09571-000,-23.63591
60410-424,-3.75593
32310-000,-19.92411
89204-002,-26.29132
56332-175,-9.39211
21921-000,-22.81091
38400-708,-18.90952
66025-230,-1.4581
22631-004,-23.00763
04662-003,-23.65561
66120-000,-1.41648
81250-320,-25.47999
13036-225,-22.91568
31510-000,-19.81224
89030-000,-26.89515
22630-010,-23.0123
22631-020,-23.0031
48005-170,-12.14297
77020-012,-10.1846
13097-100,-22.85286
28035-175,-21.76241
25635-000,-22.52692
52070-070,-8.02645
83601-330,-25.46562
67033-009,-1.35841
13073-010,-22.88488
13024-500,-22.88886
29010-700,-20.32035
18075-042,-23.48206
04715-003,-23.63108
11065-200,-23.96886
04027-000,-23.59625
06053-004,-23.55063
74823-020,-16.71458
13206-480,-23.19623
57030-170,-9.66837
71705-500,-15.86743
26130-070,-22.76487
03806-080,-23.59634
05727-220,-23.62882
05405-050,-23.55849
24350-610,-22.95134
86010-200,-23.31446
41825-900,-12.99637
66053-000,-1.44407
88036-002,-27.59296
66090-360,-1.43192
09860-000,-23.70648
01234-001,-23.5349
11704-900,-24.03067
02413-100,-23.48893
25620-100,-22.50905
24020-071,-22.89366
09020-000,-23.66233
12242-280,-23.19274
02013-010,-23.50323
05078-000,-23.52458
01472-900,-23.57056
04028-001,-23.60815
03115-001,-23.56205
09770-270,-23.70601
01042-000,-23.54464
79002-000,-20.46038
20040-008,-22.91195
70350-535,-15.80914
90010-000,-30.02814
80060-010,-25.43105
33120-510,-19.79359
35680-084,-20.06332
32310-210,-19.94049
18013-003,-23.49477
02332-001,-23.47685
30430-040,-19.93298
33900-000,-19.80229
35170-039,-19.53009
36570-053,-20.75505
34000-090,-19.98288
35160-011,-19.47953
35700-004,-19.45915
30170-020,-19.93152
30170-121,-19.92277
36410-066,-20.50123
35420-075,-20.37936
22070-010,-22.96651
88010-030,-27.59504
30130-050,-19.94936
09521-310,-23.61535
74565-630,-16.63996
74980-020,-16.82281
73751-240,-15.44799
75701-502,-18.16819
72876-021,-16.07238
74905-760,-16.73364
74705-010,-16.66979
75025-050,-16.3285
74640-010,-16.6653
74363-400,-16.72011
75832-036,-17.56188
74005-020,-16.67524
91740-001,-30.10725
29111-575,-20.44747
60325-002,-3.736
13020-432,-22.89644
90510-040,-30.0249
86020-390,-23.3133
12031-000,-23.03675
36025-000,-21.77673
78045-300,-15.59132
04502-001,-23.58686
13574-040,-22.02993
14095-000,-21.19977
71625-095,-15.83646
01442-000,-23.56529
30535-485,-19.92409
04075-023,-23.60164
13339-125,-23.08576
26383-080,-22.71572
24210-445,-22.90322
24804-703,-22.73859
28993-000,-22.89393
03221-200,-23.60013
15090-000,-20.83333
24360-022,-22.91878
64049-010,-5.08014
22050-002,-22.96651
31140-650,-19.89165
15015-780,-20.82007
92110-330,-29.92963
30140-001,-19.92579
20270-004,-22.91659
21321-802,-22.89952
21530-012,-22.83346
26525-010,-22.8082
20260-001,-22.91732
21380-000,-22.88081
20250-450,-22.92138
30570-000,-19.9536
28630-000,-22.26614
22740-362,-22.92728
24220-008,-22.90211
24020-070,-22.89366
21921-525,-22.80805
21210-153,-22.84213
20396-150,-22.76253
28905-080,-22.87938
27345-391,-22.54535
26210-172,-22.75375
23810-020,-22.87082
25545-000,-22.79045
25071-140,-22.78211
52061-540,-8.02761
90670-004,-30.0469
24440-440,-22.8252
28640-970,-21.93268
27541-220,-22.46371
28010-005,-21.33873
27253-220,-22.5129
27281-421,-22.49505
22290-030,-22.95224
25750-225,-22.32373
20031-205,-22.91099
23050-340,-22.90481
20061-001,-22.9028
08330-315,-23.61129
24230-000,-22.9065
53401-914,-7.94824
05513-100,-23.57638
60840-285,-3.82116
27920-360,-22.39524
66113-190,-1.43972
07095-005,-23.46067
13092-160,-22.90299
07143-000,-23.42616
38022-300,-19.76599
88131-000,-27.64688
13344-325,-23.10421
89021-001,-26.92816
88304-101,-26.90627
72404-000,-15.83227
24450-000,-22.82079
09321-375,-23.64962
04133-100,-23.65779
31270-030,-19.86637
61600-010,-3.73198
25265-008,-22.64575
28610-175,-22.28177
26255-150,-22.76168
02721-100,-23.48668
29090-410,-20.25972
45200-190,-13.86044
07910-220,-23.28034
88117-000,-27.57192
04366-001,-23.67253
22740-010,-22.93196
04551-906,-23.59357
32040-620,-19.91947
75113-120,-16.32866
33805-470,-19.76949
94060-001,-29.93145
07170-385,-23.43412
26553-161,-22.79683
25065-090,-22.76832
31270-010,-19.86424
26220-031,-22.75997
31030-035,-19.90928
77064-002,-10.34022
26325-380,-22.7169
24416-000,-22.84142
07272-345,-23.45714
36045-050,-21.74368
06132-004,-23.55397
35044-110,-18.88767
83408-280,-25.38396
31160-560,-19.87283
09271-410,-23.6446
69312-242,2.8183
54762-000,-8.02093
96055-005,-31.72684
08745-000,-23.54157
09080-111,-23.63634
13060-192,-22.93889
31615-250,-19.81227
26280-376,-22.74142
24421-005,-22.82678
26147-000,-22.71895
05567-000,-23.59429
26140-000,-22.73961
25561-411,-22.77507
73350-201,-15.61566
24220-420,-22.9005
71805-525,-15.88254
20521-070,-22.92555
31814-620,-19.84427
13012-000,-22.90491
04707-900,-23.62181
29055-180,-20.30021
24220-045,-22.90282
80420-100,-25.43996
80320-300,-25.46699
01409-000,-23.56643
08562-140,-23.51077
31580-000,-19.8236
09310-180,-23.66618
89210-505,-26.33086
88310-004,-26.88788
74915-515,-16.74204
57300-300,-9.7531
08675-000,-23.54777
27260-110,-22.51813
28080-425,-21.74567
29930-245,-18.71664
29160-060,-20.2306
88130-301,-27.63616
13214-101,-23.16898
44430-086,-12.96683
04366-000,-23.67253
02938-000,-23.47948
69909-720,-9.96789
81315-000,-25.5115
04428-010,-23.68092
57081-285,-9.60835
67133-290,-1.37263
54420-010,-8.19118
32113-340,-19.88337
89035-000,-26.91158
38414-016,-18.90959
25035-008,-22.79049
24710-480,-22.82365
28927-000,-22.63811
06501-001,-23.46947
06725-105,-23.68557
05835-001,-23.64427
79100-005,-20.44999
29300-500,-20.84573
30130-090,-19.92768
29175-520,-20.1516
45820-006,-16.37426
78700-220,-16.46628
04534-010,-23.58393
78055-488,-15.55919
08773-380,-23.51128
08320-140,-23.62992
08280-005,-23.55697
02991-000,-23.43533
30130-155,-19.93694
32073-760,-19.93169
68625-230,-2.99496
74323-100,-16.69804
56510-100,-8.42694
69095-000,-3.03
70673-613,-15.80066
72610-501,-15.90582
71571-033,-15.77589
78931-010,-9.91349
78976-030,-11.43771
25260-000,-22.64039
06429-140,-23.49036
12224-010,-23.175
63100-080,-7.23191
61901-020,-3.87888
65636-010,-5.1017
55602-100,-8.11686
72215-017,-15.81894
05835-005,-23.65448
01432-030,-23.5753
13486-190,-22.55847
01310-928,-23.5584
05016-090,-23.53979
57055-901,-9.63717
06097-040,-23.52946
05085-000,-23.52341
51240-340,-8.1171
52011-300,-8.05032
50721-000,-8.04928
09611-000,-23.66678
09010-100,-23.65802
25720-365,-22.44262
25900-106,-22.65429
25730-730,-22.44242
20730-050,-22.89696
21530-001,-22.83042
21041-010,-22.86552
21235-604,-22.83063
26530-020,-22.80781
22010-122,-22.96362
24804-706,-22.73859
21540-020,-22.8526
28035-125,-21.76139
20040-005,-22.91195
11013-010,-23.93283
25266-000,-22.6202
23050-101,-22.90405
22755-002,-22.936
25020-001,-22.79049
24425-005,-22.85515
20771-005,-22.88291
08674-011,-22.98279
06541-038,-23.47253
55002-200,-8.28551
05136-000,-23.50284
29146-200,-20.34264
29300-190,-20.84823
56304-000,-9.39448
21240-080,-22.813
24240-225,-22.90533
26215-220,-22.75743
21070-090,-22.84124
70360-515,-15.81773
72220-020,-15.8226
20040-001,-22.91195
23900-563,-23.00918
94410-010,-30.08272
85810-070,-24.95837
88102-001,-27.59204
58056-350,-7.17368
20071-001,-22.90288
44050-228,-12.24465
89211-305,-26.33112
22020-001,-22.96651
04309-010,-23.66898
09190-360,-23.67391
30130-141,-19.93848
58400-002,-7.21724
60325-004,-3.73524
60025-130,-3.72882
31275-180,-19.85742
35900-003,-19.62267
37500-038,-22.43071
30170-090,-19.93412
36013-020,-21.76564
38400-128,-18.9204
32600-065,-19.96463
32210-170,-19.95599
42807-000,-12.69699
66645-003,-1.40859
81650-000,-25.51673
04001-140,-23.57654
66055-090,-1.44773
13185-261,-22.89769
71503-504,-15.71418
09770-000,-23.70939
74672-010,-16.63278
88062-110,-27.60238
11707-000,-24.00703
06823-301,-23.66939
25555-201,-22.78273
55150-005,-8.33705
26112-055,-22.7599
06709-300,-23.58866
68371-163,-3.20531
05717-270,-23.63456
13025-170,-22.90362
25685-070,-22.51021
09710-090,-23.70783
11010-150,-23.93264
09111-410,-23.67285
06767-220,-23.62148
01426-001,-23.56402
17016-150,-22.33626
38408-170,-18.91922
68740-060,-1.09317
22240-004,-22.93432
07162-000,-23.41798
64200-280,-2.90373
21931-387,-22.805
24020-075,-22.89366
71691-083,-15.89957
72544-204,-16.00331
69099-028,-3.03291
69093-000,-3.02921
48904-001,-9.4134
74968-350,-16.82284
69151-280,-2.62528
27525-250,-22.47977
57600-300,-9.40777
29168-600,-20.15545
41342-315,-12.90214
63050-295,-7.2115
13465-520,-22.73995
45000-480,-14.85473
04524-002,-23.60475
13334-170,-23.08228
58038-310,-7.10407
85866-000,-25.49456
08780-290,-23.52165
27264-420,-22.52338
74115-100,-16.73877
29101-287,-20.34105
83823-014,-25.64966
13560-250,-22.01144
13188-252,-22.90257
14400-850,-20.52981
19010-090,-22.12057
04719-001,-23.63134
35900-209,-19.62921
22620-110,-23.011
90450-120,-30.02296
23045-830,-22.92366
38408-100,-18.91149
89239-200,-26.20245
64049-375,-5.06996
88330-107,-26.99815
44001-496,-12.25526
78085-700,-15.63288
74840-010,-16.7302
85801-001,-24.95517
22631-000,-23.00763
22410-000,-22.98397
71625-590,-15.83626
40170-010,-13.01023
68040-568,-2.42448
13465-289,-22.73992
75025-040,-16.32739
01305-100,-23.55482
70361-520,-15.81908
01523-010,-23.56289
13010-000,-22.90613
95010-005,-29.16784
22020-000,-22.96362
44015-000,-12.25764
74505-010,-16.6677
74655-050,-16.59873
45660-000,-14.81009
05117-002,-23.51097
04208-000,-23.58423
04534-012,-23.58393
08210-200,-23.53948
17201-000,-22.29113
36013-000,-21.76108
13208-001,-23.19033
16403-053,-21.24511
86010-180,-23.31388
21351-021,-22.87666
01150-010,-23.53384
06093-006,-23.53257
02185-030,-23.51222
01027-001,-23.53846
13485-000,-22.55338
12400-180,-22.92381
90030-160,-30.02612
01302-903,-23.54736
13500-030,-22.43066
18900-025,-22.90299
02011-400,-23.48579
04751-030,-23.65207
11013-150,-23.93585
09710-002,-23.70367
09510-120,-23.61226
13560-060,-22.01981
12210-080,-23.1826
93010-040,-29.76327
08010-290,-23.49223
40020-010,-12.98288
18010-031,-23.50065
18270-000,-23.34847
12020-040,-23.02478
20511-240,-22.92497
87501-260,-23.76272
04010-100,-23.5912
50020-000,-8.07011
01206-001,-23.53302
02201-000,-23.48797
04702-002,-23.64199
01202-002,-23.53215
03402-003,-23.5487
05003-020,-23.52824
14810-000,-21.79655
13015-000,-22.90716
02071-000,-23.50183
13171-440,-23.53979
88301-000,-26.90594
88801-120,-27.28032
06600-040,-23.52966
13230-300,-23.20711
65020-901,-2.53303
78005-908,-15.59593
05437-002,-23.54627
05019-010,-23.53712
80010-150,-25.43259
27430-010,-22.40651
85801-000,-24.95517
20260-133,-22.92028
60030-050,-3.7243
63010-230,-7.20451
62011-030,-3.87478
30180-904,-19.91845
32210-000,-19.95255
20021-120,-22.90972
22050-000,-22.96651
20050-003,-22.90406
01007-040,-23.54599
40150-121,-12.99783
29010-150,-20.32139
66120-350,-1.41918
02071-001,-23.50629
58100-020,-7.01609
03307-000,-23.54524
04121-002,-23.59718
75901-260,-17.79654
57300-330,-9.73648
01133-020,-23.52058
90160-006,-30.05338
13020-000,-22.90111
40140-240,-13.00557
11025-000,-23.97909
40410-000,-12.94182
40050-001,-12.9805
43805-010,-12.6708
05461-000,-23.55456
03028-001,-23.5277
20031-200,-22.91099
84010-670,-25.09394
07025-000,-23.47989
21070-030,-22.83845
40100-000,-12.99198
52021-000,-8.03988
22020-020,-22.96541
45825-000,-16.37129
85501-048,-26.22675
70329-900,-15.80291
04246-000,-23.61598
40357-300,-12.93984
77804-120,-7.20724
39400-047,-16.72291
59600-970,-5.16374
90220-003,-29.99744
57600-120,-9.40667
99010-041,-28.26255
72010-060,-15.77829
57025-180,-9.57357
40070-000,-12.98283
40255-350,-12.98244
22440-031,-22.98532
35700-016,-19.46399
44010-231,-12.25395
11310-020,-23.96513
96508-000,-30.04683
30110-110,-19.91467
37701-011,-21.78728
69301-350,2.81769
68906-260,0.03657
01242-000,-23.54587
04132-002,-23.65779
06653-020,-23.54256
35524-000,-19.87108
95200-061,-28.50301
78300-072,-14.62216
25946-079,-22.51848
93280-480,-29.85551
89239-100,-26.20594
09637-000,-23.66627
28893-078,-22.52776
83015-000,-25.56313
64600-098,-7.0758
65604-010,-4.86296
38600-214,-17.22003
47800-172,-12.14835
68925-076,-0.02712
06803-430,-23.65145
12215-650,-23.18874
04007-004,-23.58014
05136-170,-23.50035
13910-033,-22.70655
29100-201,-20.33516
70730-517,-15.77829
16010-300,-21.21025
78900-030,-8.76119
89201-602,-26.29854
74023-010,-16.67336
90035-077,-30.02935
69053-385,-3.11575
13090-230,-22.88028
20551-000,-22.91249
03533-002,-23.54694
21011-070,-22.8195
02936-000,-23.48772
01236-030,-23.54526
42707-650,-12.88718
22461-000,-22.96658
04553-002,-23.59955
76870-507,-9.90999
78896-071,-12.54349
32510-010,-19.96794
78068-600,-15.61821
06850-035,-23.7127
03345-000,-23.55848
88101-001,-27.60048
21810-000,-22.88246
29200-190,-20.67029
85870-000,-25.47968
29900-180,-19.39908
20755-183,-22.88539
35930-000,-19.81117
44002-200,-12.25395
23815-490,-22.87329
27910-360,-22.37575
88130-200,-27.64569
14010-190,-21.18294
35300-037,-19.79027
58700-330,-7.02393
18305-505,-24.00705
61940-135,-3.89214
96810-030,-29.71657
